title,href,price,property_type
2 Bed Townhouse in Alveda,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/alveda/T4481498,R 755 000,Townhouse
2 Bed Apartment in Southdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/robertsham/41-route-82-security-village/1-tambotie-street/T4099571,R 755 000,Apartment
3 Bed Townhouse in Meredale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/meredale/1-ss-palm-springs/57-murray-avenue/T4425542,R 760 000,Townhouse
2 Bed House in Likole,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/1230-sibongile/T4182759,R 760 000,House
2 Bed Townhouse in The Hill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/the-hill/108-ss-linmeyer-garden-village/2-plinlimmon-road/T4497012,R 760 000,Townhouse
2 Bed House in South Hills,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/south-hills/20-golden-tea-road/T4454789,R 760 000,House
3 Bed House in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/28777-ndunafish/T4453616,R 760 000,House
3 Bed House in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/502-marblefish-street/T4490365,R 760 000,House
3 Bed House in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/T4516439,R 760 000,House
3 Bed House in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/T4515786,R 760 000,House
3 Bed House in Naturena,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/naturena/T4491096,R 760 000,House
2 Bed Townhouse in Winchester Hills,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/winchester-hills/T4395235,R 760 000,Townhouse
2 Bed House in Mulbarton,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mulbarton/T4384890,R 760 000,House
2 Bed Townhouse in Mulbarton,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mulbarton/T4361274,R 760 000,Townhouse
9 Bed Apartment in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/T4319013,R 1 849 000,Apartment
3 Bed Cluster in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/8-olivenhout-manor-derby-drive/T4486409,R 1 850 000,Cluster
3 Bed Cluster in Northwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northwold/42-palermo/42-tessa-st/T4479825,R 1 850 000,Cluster
3 Bed Townhouse in Noordhang,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/noordhang/300-blandford-road/T4422302,R 1 850 000,Townhouse
3 Bed House in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/tivoli-gardens/165-belleaires-drive/T4210125,R 1 850 000,House
3 Bed House in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/28-st-james-park/130-st-james-park-bellairs-drive/T4441118,R 1 850 000,House
3 Bed House in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4476474,R 1 850 000,House
3 Bed House in Olivedale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/olivedale/T4495455,R 1 850 000,House
4 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/T4171440,R 1 850 000,House
4 Bed House in Lanseria and surrounds,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/T4471414,R 1 850 000,House
4 Bed House in Lion Pride,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/nooitgedacht/T4306223,R 1 850 000,House
3 Bed Apartment in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4271056,R 1 850 000,Apartment
7 Bed House in Sharonlea,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sharonlea/T4523860,R 1 850 000,House
6 Bed House in Sharonlea,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sharonlea/T3440801,R 1 850 000,House
3 Bed House in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/21754-lion-pride-lifestyle-estate/17-prince-street/T4431486,R 1 872 473,House
3 Bed Cluster in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4496764,R 1 875 000,Cluster
3 Bed House in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/21665-lion-pride-lifestyle-estate/76-phala-street/T4439943,R 1 878 325,House
3 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/21723-lion-pride-lifestyle-estate/45-mahogany-street/T4418469,R 1 878 325,House
3 Bed House in Sharonlea,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sharonlea/11-lakpypie-street/T4383693,R 1 889 000,House
3 Bed House in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/00-hollyoaks/105-hyperion-drive/T4362539,R 1 890 000,House
2 Bed Apartment in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/8005-celebration-retirement-estate/404-northumberland-avenue/T4395516,R 1 800 000,Apartment
3 Bed House in Nooitgedacht,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/nooitgedacht/21745-lion-pride-lifestyle-estate/21745-oslo-street/T4249378,R 1 800 000,House
3 Bed Townhouse in Jackal Creek Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/Z47863,R 1 800 000,Townhouse
3 Bed House in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4418562,R 1 800 000,House
3 Bed Cluster in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4267031,R 1 800 000,Cluster
3 Bed House in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4523213,R 1 800 000,House
3 Bed House in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4473205,R 1 800 000,House
3 Bed Townhouse in Boskruin,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/boskruin/T3861370,R 1 800 000,Townhouse
2 Bed Apartment in North Riding AH,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4375666,R 1 800 000,Apartment
3 Bed House in Northwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northwold/T4508874,R 1 800 000,House
4 Bed Townhouse in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/1-108-on-blandford/108-blandford-road/T4542490,R 1 820 000,Townhouse
2 Bed Apartment in North Riding AH,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/129-celebration-retirement-estate/404-northumberland-avenue/T4173165,R 1 825 000,Apartment
4 Bed Townhouse in Boskruin,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/boskruin/T4521263,R 1 825 000,Townhouse
3 Bed Townhouse in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/38-derby-heights/50-derby-drive/T4486289,R 1 840 000,Townhouse
3 Bed House in Lanseria and surrounds,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/2111-lion-pride-lifestyle-estate/2111-coffee-street/T4516399,R 1 847 473,House
3 Bed House in Johannesburg North,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/johannesburg-north/1213-lion-pride-lifestyle-estate/1213-colgate-street/T4512611,R 1 847 473,House
3 Bed House in Kya Sands,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/kya-sands/2315-lion-pride-lifestyle-estate/2325-fusion-street/T4498179,R 1 847 473,House
4 Bed Cluster in Bellairspark,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/bellairspark/138-carriesbrook/131-bellairs-drive/T4511352,R 1 849 000,Cluster
3 Bed Duplex in Sharonlea,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sharonlea/T4454709,R 1 849 000,Duplex
4 Bed Townhouse in Bromhof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/bromhof/T4210531,R 1 849 000,Townhouse
2 Bed Apartment in Oakdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/oakdene/159-route-82-security-village/146-paul-road/T4338936,R 770 000,Apartment
2 Bed Apartment in Southdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/robertsham/148-route-82-security-complex-village-1/106-paul-street-kibler-park/T4225801,R 770 000,Apartment
2 Bed Apartment in Naturena,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/naturena/136-route-82-security-village/146-paul-road/T4211758,R 770 000,Apartment
2 Bed Apartment in Naturena,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/naturena/284-route-82-security-village/146-paul-road/T4149784,R 770 000,Apartment
2 Bed Apartment in Suideroord,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/suideroord/194-route-82-security-village/146-paul-street/T4138363,R 770 000,Apartment
2 Bed Apartment in Glenvista,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/T4520584,R 770 000,Apartment
2 Bed Apartment in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/T4515026,R 770 000,Apartment
2 Bed Apartment in Ormonde,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ormonde/T4494952,R 770 000,Apartment
2 Bed Apartment in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/T4493311,R 770 000,Apartment
2 Bed Apartment in Alveda,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/alveda/T4487757,R 770 000,Apartment
2 Bed Apartment in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/T4487385,R 770 000,Apartment
2 Bed Apartment in Glenvista,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/T4482863,R 770 000,Apartment
2 Bed Apartment in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/T4478508,R 770 000,Apartment
2 Bed Apartment in Glenvista,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/T4474187,R 770 000,Apartment
2 Bed House in Alveda,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/alveda/T4444731,R 770 000,House
2 Bed Apartment in Alveda,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/alveda/T4438425,R 770 000,Apartment
2 Bed House in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/T4421794,R 770 000,House
2 Bed House in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/T4418263,R 770 000,House
2 Bed Apartment in Glenvista,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/T4417299,R 770 000,Apartment
2 Bed Apartment in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/T4391510,R 770 000,Apartment
3 Bed House in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/00-hollyoaks/105-hyperion-drive/T4225599,R 1 890 000,House
3 Bed House in Johannesburg North,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/johannesburg-north/234-market-street/T4526947,R 1 890 000,House
3 Bed House in Sonneglans,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sonneglans/T4440078,R 1 890 000,House
3 Bed House in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/20-deauville-estate/185-hyperion-dr/T4536343,R 1 895 000,House
3 Bed Cluster in Bromhof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/bromhof/43-barkston-estate/250-kelly-avenue/T4519639,R 1 895 000,Cluster
4 Bed House in Sundowner,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sundowner/17-morganite-street/T4292480,R 1 895 000,House
3 Bed House in Northwold Gardens,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northwold/T4515945,R 1 895 000,House
3 Bed House in Jackal Creek Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/T4470516,R 1 895 000,House
3 Bed House in Jackal Creek Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/T4229306,R 1 895 000,House
8 Bed House in Sundowner,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sundowner/5-awend-road/T4405136,R 1 899 000,House
3 Bed Townhouse in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4482065,R 1 899 000,Townhouse
4 Bed House in Johannesburg North,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/johannesburg-north/201-church-street/T4536688,R 1 900 000,House
3 Bed House in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/181-derby-drive/Z47981,R 1 900 000,House
3 Bed House in North Riding AH,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/30-blandford-street/T4422510,R 1 900 000,House
3 Bed House in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/116-bellairs-drive/T4227060,R 1 900 000,House
3 Bed House in Lanseria and surrounds,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/24334-lion-pride-lifestyle-estate/76-mooi-street/T4129958,R 1 900 000,House
5 Bed House in Bromhof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/bromhof/T4504429,R 1 900 000,House
3 Bed House in Lion Pride,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/nooitgedacht/T4528940,R 1 900 000,House
3 Bed House in Bromhof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/bromhof/T4518579,R 1 900 000,House
4 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/T4511165,R 1 900 000,House
3 Bed House in Lanseria and surrounds,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/1-lion-pride-lifestyle-estate/3789-malibongwe-street/T4178251,R 1 716 750,House
3 Bed House in Nietgedacht AH,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/nooitgedacht/33217-lion-pride-lifestyle-estate/76-north-street/T4174793,R 1 716 750,House
