,Title,Href
1397,3 Bed House in Saxonwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/saxonwold/T4192895
1398,4 Bed House in Birdhaven,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/birdhaven/T4017254
1399,3 Bed House in Saxonwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/saxonwold/T3952061
1400,4 Bed House in Norwood,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/norwood/T3833882
1401,4 Bed House in Norwood,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/norwood/T4040648
1402,3 Bed House in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T4515337
1403,4 Bed House in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T3458576
1404,3 Bed House in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T4162514
1405,3 Bed Cluster in Craighall Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/craighall-park/T4507537
1406,3 Bed Duplex in Dunkeld,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/dunkeld/T4249303
1407,4 Bed Townhouse in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T4492493
1408,4 Bed House in Parktown North,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/parktown-north/T4477660
1409,4 Bed House in Parktown North,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/parktown-north/T4208793
1410,7 Bed House in Waverley,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/waverley/T3850190
1411,5 Bed House in Saxonwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/saxonwold/T4507753
1412,4 Bed House in Melrose,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose/T4393632
1413,3 Bed House in Forest Town,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/forest-town/T4165128
1414,3 Bed Townhouse in Rosebank,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/rosebank/3-the-station-rosebank/37-sturdee-avenue/T4027382
1415,4 Bed House in Melrose,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose/T3782974
1416,6 Bed House in Saxonwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/saxonwold/jan-smuts-avenue/T3490354
1417,4 Bed House in Oaklands,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/oaklands/T4181509
1418,3 Bed Cluster in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T4196204
1419,4 Bed House in Parktown North,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/parktown-north/T4363068
1420,4 Bed House in Birdhaven,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/birdhaven/T4311731
1421,2 Bed Apartment in Rosebank,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/rosebank/T4095451
1422,2 Bed Apartment in Rosebank,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/rosebank/T4093872
1423,5 Bed House in Oaklands,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/oaklands/T4471792
1424,4 Bed House in Birdhaven,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/birdhaven/T4508724
1425,4 Bed House in Craighall Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/craighall-park/T4028953
1426,4 Bed Cluster in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T4410420
1427,5 Bed House in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T4349254
1428,4 Bed House in Forest Town,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/forest-town/T4264222
1429,4 Bed House in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T4257575
1430,4 Bed House in Parktown North,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/parktown-north/T4067435
1431,4 Bed House in Melrose Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose-estate/T3947281
1432,3 Bed Apartment in Melrose Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose-estate/T2703141
1433,4 Bed House in Dunkeld West,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/dunkeld-west/T4360699
1434,5 Bed House in Melrose North,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose-north/T3224718
1435,3 Bed Apartment in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T4437689
1436,3 Bed Apartment in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T4430136
1437,4 Bed House in Craighall,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/craighall/T4355491
1438,3 Bed House in Craighall,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/craighall/T4048593
1439,4 Bed House in Birdhaven,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/birdhaven/T4424468
1440,4 Bed House in Birdhaven,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/birdhaven/T4388192
1441,2 Bed Apartment in Melrose Arch,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose-arch/T1899620
1442,3 Bed Cluster in Dunkeld West,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/dunkeld-west/T4403256
1443,5 Bed House in Craighall,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/craighall/T4310954
1444,3 Bed House in Craighall,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/craighall/T4387987
1445,5 Bed House in Melrose Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose-estate/T4376055
1446,4 Bed House in Birdhaven,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/birdhaven/T4368438
1447,4 Bed House in Birdhaven,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/birdhaven/T4360841
1448,5 Bed House in Birdhaven,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/birdhaven/T4360732
1449,5 Bed House in Melrose,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose/T4185535
1450,4 Bed House in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T4420280
1451,4 Bed House in Birdhaven,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/birdhaven/T3563376
1452,2 Bed Apartment in Melrose Arch,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose-arch/T4330085
1453,4 Bed House in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T4154403
1454,3 Bed Apartment in Melrose Arch,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose-arch/T3324630
1455,3 Bed Apartment in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T4129188
1456,2 Bed Apartment in Melrose Arch,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose-arch/T3113507
1457,4 Bed Cluster in Parktown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/parktown/T1929464
1458,4 Bed House in Craighall,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/craighall/13-douglas-avenue/T4234190
1459,7 Bed House in Parkhurst,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/parkhurst/T4301433
1460,5 Bed House in Oaklands,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/oaklands/T4407927
1461,4 Bed Cluster in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T3367134
1462,4 Bed House in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T4297988
1463,3504 m² Land available in Craighall,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/craighall/T4140645
1464,3 Bed Apartment in Melrose Arch,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose-arch/T4165716
1465,3 Bed House in Melrose North,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose-north/T4025026
1466,4 Bed Duplex in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T4510825
1467,3 Bed Apartment in Melrose Arch,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose-arch/T3644898
1468,4 Bed Cluster in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T4449831
1469,3 Bed Apartment in Dunkeld West,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/dunkeld-west/T4058454
1470,3 Bed Apartment in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T4416928
1471,3 Bed Townhouse in Rosebank,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/rosebank/T4011383
1472,7 Bed House in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T4485650
1473,4 Bed House in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T4214349
1474,3 Bed Apartment in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T4270558
1475,5 Bed House in Parkwood,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/parkwood/T4429200
1476,3 Bed House in Forest Town,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/forest-town/T4141828
1477,7 Bed House in Melrose,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose/T3975442
1478,3 Bed House in Melrose,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose/T4275610
1479,4 Bed House in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T4237863
1480,4 Bed Townhouse in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T3623320
1481,3 Bed Apartment in Melrose Arch,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose-arch/T4165699
1482,4 Bed House in Parktown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/parktown/T3717548
1483,4 Bed Cluster in Craighall Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/craighall-park/T4309620
1484,5 Bed House in Parkwood,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/parkwood/T4091671
1485,3000 m² Land available in Dunkeld West,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/dunkeld-west/T4342327
1486,3 Bed Apartment in Rosebank,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/rosebank/T3013763
1487,2959 m² Land available in Dunkeld West,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/dunkeld-west/T4305860
1488,4 Bed House in Saxonwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/saxonwold/T4082520
1489,4 Bed House in Parktown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/parktown/T4081548
1490,10 Bed House in Parktown North,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/parktown-north/T4500613
1491,5 Bed House in Parktown North,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/parktown-north/T4474024
1492,4 Bed House in Westcliff,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/westcliff/T4257909
1493,11 Bed House in Parktown North,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/parktown-north/T4053095
1494,4 Bed House in Parktown North,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/parktown-north/T4278824
1495,5 Bed House in Rosebank,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/rosebank/T4330793
1496,House in Saxonwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/saxonwold/T4006145
1497,3 Bed House in Melrose Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose-estate/T4022584
1498,3 Bed Apartment in Rosebank,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/rosebank/T4452110
1499,5 Bed House in Melrose Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose-estate/T4378608
1500,4 Bed House in Melrose Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose-estate/T2294056
1501,5 Bed House in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T3218739
1502,4 Bed House in Birdhaven,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/birdhaven/T4396455
1503,5 Bed House in Parktown North,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/parktown-north/T4373994
1504,4 Bed House in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T4347373
1505,12 Bed House in Highlands North,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/highlands-north/T4189825
1506,3 Bed Apartment in Rosebank,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/rosebank/T4095458
1507,3 Bed Apartment in Rosebank,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/rosebank/T2220075
1508,3 Bed House in Parkwood,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/parkwood/T4489382
1509,4 Bed House in Melrose,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose/T4279537
1510,4 Bed House in Melrose,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose/T4275721
1511,4 Bed House in Melrose,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose/T4275635
1512,4 Bed House in Melrose,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose/T4275567
1513,5 Bed House in Birdhaven,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/birdhaven/T3874797
1514,3 Bed House in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T4466623
1515,3 Bed Apartment in Rosebank,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/rosebank/T4107002
1516,3 Bed Apartment in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/T3791472
