Unnamed: 0,Title,Href,Bedrooms,Bathrooms,Covered Parkings,Lounges,Storeys,Access Gate,Balcony,BIC,Electric Fencing,Kitchen,Security Post,Main Value 3,Price,Dining Areas,En-suite,Open Parkings,Alarm,Entrance Hall,Family Tv Room,Fenced,Fireplace,Garden,Guest Toilet,Intercom,Laundry,Pantry,Patio,Paving,Pet Friendly,Pool,Scullery,Staff Quarters,Storage,Study,Garages,Flatlets,Satellite,Wheel Chair Friendly,Main Value 4,Gym,Air Con,Scenic View,Club House,Deck,Built In Braai,Garden Cottage,Walk In Closet,Lapa,Irrigation System,Golf Course,Water Included,Furnished,Tv,Tennis Court,Spa Bath,Squash Court,Sea View,Jetty Berth,Borehole,Electricity Included,Floor Area,Land Area,Rates,Levy,Province,City,Suburb,Area,Sold Date,List ID
17955,3 Bed Duplex in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T4093074,3,2,2,1,None,None,✔,None,None,✔,None,RatesR 1000,Sold,1,None,None,None,None,None,None,None,✔,None,None,None,None,✔,None,None,None,None,None,None,None,None,None,None,None,LevyR 2500,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,105 m²,105 m²,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,2024-02-23,T4093074
17975,3 Bed House in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/T4407742,3,2,None,1,None,None,None,None,None,✔,None,LevyR 716,Sold,1,None,None,None,None,None,None,None,✔,None,None,None,None,✔,None,✔,None,None,None,None,None,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,401 m²,R 1260,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,2024-02-23,T4407742
17988,3 Bed House in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/T4411187,3,2,None,1,None,✔,None,None,✔,None,✔,RatesR 843,Sold,1,None,4,None,None,✔,None,None,✔,None,None,None,None,None,None,✔,✔,None,None,None,None,None,None,None,✔,LevyR 1858,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,156 m²,497 m²,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,2024-02-23,T4411187
17999,2 Bed House in Beverley,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/beverley/T3810052,2,2,None,1,None,None,None,None,None,None,✔,LevyR 1221,Sold,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,✔,None,None,None,None,✔,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,488 m²,R 1215,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,beverley,2024-02-23,T3810052
18045,3 Bed House in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/T4237913,3,2.5,None,1,None,None,None,None,None,None,None,None,Sold,1,None,None,✔,None,None,None,None,None,✔,None,None,None,None,None,✔,None,None,None,None,None,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,255 m²,R 991,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,craigavon,2024-02-23,T4237913
18090,3 Bed House in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/T4420809,3,2,None,1,1,✔,None,✔,✔,✔,✔,RatesR 1183,Sold,None,1,None,✔,None,None,✔,✔,✔,None,None,None,None,✔,✔,✔,✔,None,None,None,None,2,None,✔,None,LevyR 3860,None,✔,None,None,None,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,157 m²,250 m²,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,craigavon,2024-02-23,T4420809
18108,2 Bed Townhouse in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4295070,2,2,1,None,None,None,None,None,None,✔,None,None,Sold,1,None,1,None,None,✔,None,None,✔,None,None,None,None,None,None,✔,✔,None,None,None,None,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,165 m²RatesR 1068,,R 1068,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,2024-02-23,T4295070
18162,3 Bed House in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T4276505,3,2,None,1,None,None,None,None,None,None,✔,RatesR 2700,Sold,1,None,None,None,None,None,None,None,None,None,None,None,None,✔,None,✔,✔,None,None,None,✔,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,205 m²,475 m²,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,2024-02-23,T4276505
18176,2 Bed House in Beverley,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/beverley/T4298911,2,2,None,2,None,None,None,None,None,None,None,LevyR 2375,Sold,None,None,None,None,None,None,None,None,✔,None,None,None,None,None,None,✔,None,None,None,None,✔,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,425 m²,R 1100,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,beverley,2024-02-23,T4298911
18188,3 Bed House in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4385125,3,2,None,1,None,None,None,None,None,✔,None,RatesR 1200,Sold,1,None,None,None,None,None,None,None,✔,None,None,None,None,None,None,✔,None,None,None,None,✔,2,None,None,None,LevyR 1336,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,205 m²,519 m²,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,2024-02-23,T4385125
18190,3 Bed House in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/T4357740,3,2,2,2,None,✔,None,✔,✔,✔,None,LevyR 1000,Sold,None,1,None,✔,✔,None,None,✔,✔,None,None,None,✔,None,None,✔,None,✔,✔,None,None,None,None,None,None,None,None,✔,None,None,None,None,None,✔,None,✔,None,None,None,None,None,None,None,None,None,None,None,,507 m²,R 1500,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,2024-02-23,T4357740
18216,3 Bed House in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/T3983883,3,2,2,1,None,None,None,None,None,✔,None,RatesR 2270,Sold,1,None,None,None,None,None,None,None,✔,None,None,None,None,✔,None,✔,✔,None,✔,None,None,2,None,None,None,LevyR 2150,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,210 m²,359 m²,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,broadacres,2024-02-23,T3983883
18236,3 Bed House in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/T4398991,3,2,None,None,None,None,None,None,None,None,None,LevyR 1700,Sold,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,✔,None,None,None,None,4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,446 m²,R 1150,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,2024-02-23,T4398991
18256,3 Bed House in Beverley,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/beverley/T4298613,3,2,None,2,None,None,None,None,None,None,None,LevyR 1250,Sold,None,None,None,None,None,None,None,None,✔,None,None,None,None,None,None,✔,✔,None,None,None,✔,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,796 m²,R 1760,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,beverley,2024-02-23,T4298613
18270,4 Bed House in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4336617,4,3,2,2,None,None,None,None,None,✔,None,RatesR 1547,Sold,1,None,None,None,None,None,None,None,✔,None,None,✔,None,✔,None,✔,✔,None,✔,None,✔,2,None,None,None,LevyR 300,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,255 m²,647 m²,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,2024-02-23,T4336617
18293,3 Bed House in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4389155,3,2,None,None,None,None,None,None,None,✔,None,RatesR 1450,Sold,None,None,None,None,None,None,None,None,✔,None,None,None,None,None,None,✔,✔,None,None,None,None,2,None,None,None,LevyR 2410,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,185 m²,365 m²,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,2024-02-23,T4389155
18342,3 Bed House in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/T4438383,3,2,None,1,None,None,None,None,None,None,None,RatesR 2589,Sold,None,None,None,None,None,None,None,None,✔,None,None,None,None,None,None,✔,✔,None,None,None,None,2,✔,None,None,LevyR 3321,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,250 m²,536 m²,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,2024-02-23,T4438383
18368,3 Bed Townhouse in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4309542,3,2,None,2,None,None,None,None,None,None,None,LevyR 3357,Sold,None,None,None,None,None,None,None,None,✔,None,None,None,None,None,None,✔,✔,None,None,None,None,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,192 m²RatesR 1024,,R 1024,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,2024-02-23,T4309542
18491,3 Bed House in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/T4398336,3,2,None,2,None,None,None,None,None,None,✔,LevyR 800,Sold,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,✔,✔,None,None,None,None,2,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,1325 m²,R 2007,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,2024-02-23,T4398336
18498,5 Bed House in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/T4122913,5,2.5,None,3,None,None,None,None,None,None,None,RatesR 1920,Sold,None,None,2,None,None,None,None,None,✔,None,None,None,None,None,None,✔,✔,None,None,None,✔,2,✔,None,None,LevyR 1800,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,500 m²,1048 m²,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,2024-02-23,T4122913
18511,4 Bed House in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/T4268357,4,3,2,1,None,None,✔,None,None,✔,None,LevyR 2200,Sold,1,None,None,None,None,None,None,None,✔,None,None,None,None,✔,None,✔,✔,None,None,None,None,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,358 m²,R 1933,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,broadacres,2024-02-23,T4268357
18557,3 Bed House in Fourways Gardens,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways-gardens/T4403567,3,2,None,None,None,None,None,None,None,✔,None,LevyR 3170,Sold,None,None,None,None,None,None,None,None,✔,None,None,✔,None,✔,None,✔,None,None,✔,None,✔,2,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,1200 m²,R 3300,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways-gardens,2024-02-23,T4403567
18597,4 Bed Cluster in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/T4346775,4,3.5,None,3,None,✔,✔,✔,✔,✔,None,LevyR 2450,Sold,None,2,None,✔,✔,✔,None,✔,✔,✔,✔,None,None,None,None,✔,✔,✔,None,✔,None,2,None,None,None,None,None,✔,None,None,None,None,None,✔,None,✔,None,None,None,None,None,None,None,None,None,None,None,,433 m²,R 2400,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,2024-02-23,T4346775
18608,4 Bed House in Fourways Gardens,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways-gardens/T3989219,4,3,None,4,None,✔,✔,✔,None,✔,✔,LevyR 2810,Sold,None,2,None,None,✔,✔,None,✔,✔,None,None,None,None,✔,None,None,✔,✔,None,None,✔,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,974 m²,R 2828,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways-gardens,2024-02-23,T3989219
18678,3 Bed House in Cedar Lakes,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/cedar-lakes/T4347315,3,2,None,2,None,None,None,✔,None,✔,None,LevyR 3325,Sold,None,1,None,None,✔,✔,None,✔,✔,None,None,None,None,None,None,None,✔,✔,None,None,None,2,None,None,None,None,None,✔,None,None,None,None,None,None,None,✔,None,None,None,None,None,None,None,None,None,None,None,,352 m²,R 1917,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,cedar-lakes,2024-02-23,T4347315
18702,3 Bed House in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/T4309055,3,2.5,2,2,None,None,None,None,None,None,None,RatesR 2308,Sold,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,✔,✔,None,None,None,✔,2,None,None,None,LevyR 2850,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,280 m²,537 m²,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,2024-02-23,T4309055
18707,4 Bed House in Fernridge Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/T3914579,4,4,None,1,None,None,✔,None,None,✔,None,LevyR 2318,Sold,1,None,None,None,None,None,None,None,✔,None,None,None,None,✔,None,✔,None,None,✔,None,✔,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,425 m²,602 m²,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,2024-02-23,T3914579
18869,3 Bed House in Cedar Lakes,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/cedar-lakes/T4247684,3,2.5,None,3,None,None,✔,None,None,None,✔,None,Sold,1,None,None,None,None,None,None,None,None,None,None,✔,None,✔,None,✔,None,None,✔,None,✔,3,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,911 m²,,R 3235,gauteng,johannesburg,fourways-sunninghill-and-lonehill,cedar-lakes,2024-02-23,T4247684
18888,4 Bed House in Dainfern Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern-ridge/T4181086,4,3,None,3,None,✔,None,✔,None,✔,✔,LevyR 2890,Sold,None,2,None,None,None,✔,✔,✔,✔,None,None,None,None,✔,None,✔,✔,✔,✔,✔,None,2,None,None,None,None,None,None,None,None,None,✔,None,✔,None,✔,None,None,None,None,✔,None,None,None,None,None,None,,722 m²,R 2016,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern-ridge,2024-02-23,T4181086
18950,3 Bed House in Dainfern Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/T4337604,3,2.5,None,2,None,None,None,None,None,None,None,RatesR 3175,Sold,1,None,None,None,None,None,None,None,✔,None,None,None,None,None,None,✔,✔,None,✔,None,✔,2,None,None,None,LevyR 4290,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,318 m²,545 m²,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,2024-02-23,T4337604
19066,4 Bed House in Dainfern Valley,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern-valley/T4471860,4,4,None,1,2,None,✔,✔,✔,✔,✔,None,Sold,1,1,3,None,None,✔,✔,✔,✔,✔,None,✔,✔,✔,None,✔,✔,✔,✔,✔,✔,3,None,None,None,None,None,✔,None,✔,None,✔,None,✔,None,None,None,None,None,None,✔,None,None,None,None,None,None,,944 m²,,R 4200,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern-valley,2024-02-23,T4471860
19300,2 Bed Townhouse in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T4403474,2,2,1,1,None,✔,None,✔,✔,✔,✔,None,Sold,1,None,1,None,None,None,✔,None,✔,None,✔,None,None,✔,None,✔,✔,None,None,None,None,None,None,None,None,None,None,None,None,✔,None,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,89 m²None,,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,2024-02-23,T4403474
19426,2 Bed Apartment in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/T4305895,2,1,None,None,None,None,None,None,None,None,None,None,Sold,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,✔,None,None,None,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,116 m²,2508 m²,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,2024-02-23,T4305895
19642,2 Bed Cluster in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4397794,2,2.5,2,1,None,None,✔,✔,None,✔,✔,None,Sold,None,2,None,None,✔,None,None,None,✔,✔,None,None,None,✔,None,✔,✔,None,None,None,None,None,None,None,None,None,✔,None,None,None,None,None,None,None,None,✔,None,None,None,None,✔,None,None,None,None,None,None,135 m²None,,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,2024-02-23,T4397794
19652,3 Bed House in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/T4264574,3,2,None,1,None,None,None,None,None,None,✔,None,Sold,1,None,None,None,None,None,None,None,None,None,None,None,None,✔,None,✔,✔,None,✔,None,✔,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,1487 m²None,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,2024-02-23,T4264574
19684,4 Bed House in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/edison-crescent/T4469318,4,3,None,1,None,✔,None,None,None,✔,None,None,Sold,1,None,1,None,None,✔,None,None,✔,None,None,None,None,None,None,✔,✔,None,None,None,None,None,None,None,None,None,None,✔,None,None,None,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,R 3175None,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,2024-02-23,T4469318
19726,4 Bed House in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/T4272392,4,2,None,1,None,✔,None,None,✔,✔,None,None,Sold,1,None,1,✔,None,✔,None,None,✔,✔,None,None,None,✔,None,✔,✔,None,None,None,✔,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,2500 m²None,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,2024-02-23,T4272392
19792,4 Bed House in Dainfern,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/T3892037,4,3.5,None,3,None,None,✔,None,None,None,✔,None,Sold,1,None,None,None,None,None,None,None,None,None,None,None,None,✔,None,✔,✔,None,None,None,None,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,R 2691,R 4290,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,2024-02-23,T3892037
19917,1 Bed Apartment in Dainfern,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/T4387327,1,1,1,1,None,None,✔,None,None,✔,None,LevyR 1156,Sold,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,✔,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,53 m²RatesR 450,,R 450,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,2024-02-23,T4387327
20056,1 Bed House in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/T4426806,1,1,None,1,None,✔,✔,✔,None,✔,None,None,Sold,None,None,None,None,None,None,None,None,✔,None,None,None,None,None,None,None,✔,None,None,None,None,None,None,None,None,None,None,None,None,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,R 402,R 1802,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,2024-02-23,T4426806
20067,2 Bed House in Bloubosrand,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/bloubosrand/T3930677,2,2,2,1,None,None,None,None,None,None,✔,None,Sold,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,905 m²None,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,bloubosrand,2024-02-23,T3930677
