title,href,price,property_type,main_features,key_main_features,Floor Area,Land Area,Rates,Levy,Bedrooms,Bathrooms,Province,City,Suburb,Area,Listing Number,Sold Date
3 Bed House in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4363619,Sold,House,"{'Land Area': '800 m²', 'Rates': 'R 767'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '2'}",0,800,767,0,3.0,2.0,gauteng,johannesburg,randburg-and-ferndale,randpark-ridge,T4363619,2024-03-07
4 Bed House in Blairgowrie,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/blairgowrie/199-barkston-drive/T4359547,Sold,House,"{'Land Area': '972 m²', 'Rates': 'R 1200'}","{'Bedrooms': '4', 'Bathrooms': '2', 'Covered Parkings': '4', 'Lounges': '3', 'Flatlets': '✔', 'Garden': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Staff Quarters': '✔', 'Study': '✔'}",0,972,1200,0,4.0,2.0,gauteng,johannesburg,randburg-and-ferndale,blairgowrie,T4359547,2024-03-07
3 Bed Townhouse in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/10-inkwelo-gardens/6-sysie-road/T4357995,Sold,Townhouse,"{'Floor Area': '207 m²', 'Land Area': '400 m²', 'Rates': 'R 916', 'Levy': 'R 2000'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '1', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '2', 'Lounges': '1', 'Storeys': '2', 'Access Gate': '✔', 'Built In Braai': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Family Tv Room': '✔', 'Garden': '✔', 'Intercom': '✔', 'Kitchen': '✔', 'Pantry': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Satellite': '✔', 'Study': '✔'}",207,400,916,2000,3.0,2.0,gauteng,johannesburg,randburg-and-ferndale,randpark-ridge,T4357995,2024-03-07
4 Bed House in Bordeaux,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/bordeaux/9-guillaume-avenue/T4296500,Sold,House,"{'Land Area': '870 m²', 'Rates': 'R 1142'}","{'Bedrooms': '4', 'Bathrooms': '2', 'Access Gate': '✔', 'Alarm': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Family Tv Room': '✔', 'Fireplace': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Pool': '✔', 'Walk In Closet': '✔'}",0,870,1142,0,4.0,2.0,gauteng,johannesburg,randburg-and-ferndale,bordeaux,T4296500,2024-03-07
3 Bed House in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/412-kabeljou-cres/T4339153,Sold,House,"{'Land Area': '503 m²', 'Rates': 'R 1600'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Garages': '1', 'Lounges': '3', 'Open Parkings': '3', 'Garden': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",0,503,1600,0,3.0,2.0,gauteng,johannesburg,randburg-and-ferndale,randpark-ridge,T4339153,2024-03-07
3 Bed House in Kensington B,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/kensington-b/T4023771,Sold,House,"{'Land Area': '993 m²', 'Rates': 'R 1500'}","{'Bedrooms': '3', 'Bathrooms': '2', 'En-suite': '1', 'Garages': '2', 'Lounges': '2', 'Alarm': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Family Tv Room': '✔', 'Flatlets': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔'}",0,993,1500,0,3.0,2.0,gauteng,johannesburg,randburg-and-ferndale,kensington-b,T4023771,2024-03-07
3 Bed Cluster in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/19-benguela-place/11-benguela-ave/T4364631,Sold,Cluster,"{'Floor Area': '175 m²', 'Land Area': '351 m²', 'Rates': 'R 796'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Built In Braai': '✔', 'Entrance Hall': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Security Post': '✔', 'Study': '✔'}",175,351,796,0,3.0,2.0,gauteng,johannesburg,randburg-and-ferndale,randpark-ridge,T4364631,2024-03-07
3 Bed Townhouse in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4082281,Sold,Townhouse,"{'Land Area': '238 m²', 'Rates': 'R 454', 'Levy': 'R 1214'}","{'Bedrooms': '3', 'Bathrooms': '2', 'En-suite': '1', 'Garages': '1', 'Lounges': '1', 'Open Parkings': '1', 'Air Con': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Security Post': '✔', 'Storage': '✔'}",0,238,454,1214,3.0,2.0,gauteng,johannesburg,randburg-and-ferndale,randpark-ridge,T4082281,2024-03-07
3 Bed House in Blairgowrie,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/blairgowrie/32-morell-road/T4497252,Sold,House,"{'Land Area': '833 m²', 'Rates': 'R 1465', 'Levy': 'R 1'}","{'Bedrooms': '3', 'Bathrooms': '2.5', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '2', 'Lounges': '1', 'Open Parkings': '4', 'Access Gate': '✔', 'Alarm': '✔', 'Electric Fencing': '✔', 'Family Tv Room': '✔', 'Fenced': '✔', 'Fireplace': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Intercom': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Scullery': '✔', 'Study': '✔'}",0,833,1465,1,3.0,2.5,gauteng,johannesburg,randburg-and-ferndale,blairgowrie,T4497252,2024-03-07
3 Bed House in Fontainebleau,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/fontainebleau/T4345315,Sold,House,"{'Floor Area': '246 m²', 'Land Area': '1784 m²'}","{'Bedrooms': '3', 'Bathrooms': '1', 'Covered Parkings': '2', 'Garages': '1'}",246,1784,0,0,3.0,1.0,gauteng,johannesburg,randburg-and-ferndale,fontainebleau,T4345315,2024-03-07
3 Bed Townhouse in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/206-sun-village/374-york-avenue/T4343115,Sold,Townhouse,"{'Floor Area': '167 m²', 'Rates': 'R 776', 'Levy': 'R 1635'}","{'Bedrooms': '3', 'Bathrooms': '2.5', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Patio': '✔', 'Security Post': '✔', 'Study': '✔'}",167,0,776,1635,3.0,2.5,gauteng,johannesburg,randburg-and-ferndale,ferndale,T4343115,2024-03-07
4 Bed House in Blairgowrie,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/blairgowrie/94-barkston-drive/T4537905,Sold,House,{'Land Area': '1213 m²'},"{'Bedrooms': '4', 'Bathrooms': '3', 'Dining Areas': '1', 'En-suite': '2', 'Garages': '2', 'Lounges': '3', 'Open Parkings': '6', 'Access Gate': '✔', 'Built In Braai': '✔', 'Fenced': '✔', 'Garden': '✔', 'Garden Cottage': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Storage': '✔', 'Study': '✔', 'Wheel Chair Friendly': '✔'}",0,1213,0,0,4.0,3.0,gauteng,johannesburg,randburg-and-ferndale,blairgowrie,T4537905,2024-03-07
3 Bed House in Malanshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/malanshof/T4521531,Sold,House,"{'Floor Area': '188 m²', 'Land Area': '1562 m²', 'Rates': 'R 1100'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '3', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Air Con': '✔', 'Entrance Hall': '✔', 'Fireplace': '✔', 'Lapa': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Staff Quarters': '✔', 'Study': '✔'}",188,1562,1100,0,3.0,2.0,gauteng,johannesburg,randburg-and-ferndale,malanshof,T4521531,2024-03-07
2 Bed Townhouse in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/346-main-ave/T4273867,Sold,Townhouse,"{'Floor Area': '80 m²', 'Land Area': '80 m²', 'Rates': 'R 800', 'Levy': 'R 900'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Lounges': '1', 'Balcony': '✔', 'Pet Friendly': '✔'}",80,80,800,900,2.0,2.0,gauteng,johannesburg,randburg-and-ferndale,ferndale,T4273867,2024-03-07
3 Bed House in Fontainebleau,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/fontainebleau/60-elise-road/T4340934,Sold,House,"{'Land Area': '991 m²', 'Rates': 'R 1165', 'Levy': 'R 1'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '2', 'Lounges': '2', 'Open Parkings': '2', 'Access Gate': '✔', 'Alarm': '✔', 'Entrance Hall': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Intercom': '✔', 'Kitchen': '✔', 'Lapa': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Staff Quarters': '✔', 'Storage': '✔'}",0,991,1165,1,3.0,2.0,gauteng,johannesburg,randburg-and-ferndale,fontainebleau,T4340934,2024-03-07
2 Bed House in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4498531,Sold,House,"{'Land Area': '361 m²', 'Rates': 'R 494', 'Levy': 'R 1367'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Dining Areas': '1', 'Lounges': '1', 'Open Parkings': '2', 'Access Gate': '✔', 'Fireplace': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Security Post': '✔', 'Storage': '✔'}",0,361,494,1367,2.0,1.0,gauteng,johannesburg,randburg-and-ferndale,randpark-ridge,T4498531,2024-03-07
3 Bed Townhouse in Malanshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/malanshof/T4357254,Sold,Townhouse,"{'Floor Area': '112 m²', 'Rates': 'R 410', 'Levy': 'R 1300'}","{'Bedrooms': '3', 'Bathrooms': '1.5', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Patio': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",112,0,410,1300,3.0,1.5,gauteng,johannesburg,randburg-and-ferndale,malanshof,T4357254,2024-03-07
3 Bed Townhouse in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/10-ss-fern-view-estate/4-albert-street/T4463313,Sold,Townhouse,"{'Floor Area': '147 m²', 'Land Area': '5592 m²', 'Rates': 'R 938', 'Levy': 'R 3715'}","{'Bedrooms': '3', 'Bathrooms': '2.5', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '2', 'Lounges': '1', 'Open Parkings': '2', 'Access Gate': '✔', 'Balcony': '✔', 'Electric Fencing': '✔', 'Family Tv Room': '✔', 'Guest Toilet': '✔', 'Kitchen': '✔', 'Laundry': '✔', 'Pantry': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔'}",147,5592,938,3715,3.0,2.5,gauteng,johannesburg,randburg-and-ferndale,ferndale,T4463313,2024-03-07
3 Bed House in Randpark,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark/17-vista-place/T4462658,Sold,House,"{'Land Area': '336 m²', 'Rates': 'R 792', 'Levy': 'R 1'}","{'Bedrooms': '3', 'Bathrooms': '1', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Open Parkings': '2', 'Electric Fencing': '✔', 'Family Tv Room': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔'}",0,336,792,1,3.0,1.0,gauteng,johannesburg,randburg-and-ferndale,randpark,T4462658,2024-03-07
1 Bed Apartment in Rosebank,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/rosebank/505-one-rosebank/39-cradock-avenue/T4197083,Sold,Apartment,"{'Floor Area': '26 m²', 'Levy': 'R 950'}","{'Bedrooms': '1', 'Bathrooms': '1', 'En-suite': '1', 'Open Parkings': '1', 'Access Gate': '✔', 'BIC': '✔', 'Intercom': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Security Post': '✔'}",26,0,0,950,1.0,1.0,gauteng,johannesburg,rosebank-and-parktown,rosebank,T4197083,2024-03-07
3 Bed Townhouse in Killarney,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/killarney/T3051451,Sold,Townhouse,"{'Floor Area': '184 m²', 'Rates': 'R 1300', 'Levy': 'R 3669'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Lounges': '1', 'Open Parkings': '1', 'Balcony': '✔', 'Entrance Hall': '✔', 'Garden': '✔', 'Kitchen': '✔'}",184,0,1300,3669,3.0,2.0,gauteng,johannesburg,rosebank-and-parktown,killarney,T3051451,2024-03-07
3 Bed House in Gresswold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/gresswold/T4297537,Sold,House,"{'Land Area': '1487 m²', 'Rates': 'R 960'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '4', 'Lounges': '1', 'Pet Friendly': '✔', 'Pool': '✔', 'Staff Quarters': '✔', 'Study': '✔'}",0,1487,960,0,3.0,2.0,gauteng,johannesburg,rosebank-and-parktown,gresswold,T4297537,2024-03-07
2 Bed Apartment in Parkview,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/parkview/T4280435,Sold,Apartment,"{'Floor Area': '105 m²', 'Rates': 'R 1392', 'Levy': 'R 3395'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Dining Areas': '1', 'Lounges': '2', 'Pet Friendly': '✔'}",105,0,1392,3395,2.0,2.0,gauteng,johannesburg,rosebank-and-parktown,parkview,T4280435,2024-03-07
2 Bed Duplex in Craighall Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/craighall-park/T4420042,Sold,Duplex,{'Floor Area': '102 m²'},"{'Bedrooms': '2', 'Bathrooms': '1.5', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Storeys': '2', 'Access Gate': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Fireplace': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Storage': '✔'}",102,0,0,0,2.0,1.5,gauteng,johannesburg,rosebank-and-parktown,craighall-park,T4420042,2024-03-07
2 Bed Apartment in Houghton Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/houghton-estate/15-8th-street/T4371667,Sold,Apartment,"{'Floor Area': '114 m²', 'Rates': 'R 1800', 'Levy': 'R 4175'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '2', 'Lounges': '1', 'Balcony': '✔', 'Deck': '✔', 'Garden': '✔', 'Gym': '✔', 'Kitchen': '✔', 'Laundry': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Storage': '✔'}",114,0,1800,4175,2.0,2.0,gauteng,johannesburg,rosebank-and-parktown,houghton-estate,T4371667,2024-03-07
2 Bed Apartment in Melrose,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/melrose/T4427346,Sold,Apartment,{'Floor Area': '114 m²'},"{'Bedrooms': '2', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Lounges': '1', 'Open Parkings': '2', 'Access Gate': '✔', 'Balcony': '✔', 'Gym': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Pool': '✔', 'Storage': '✔'}",114,0,0,0,2.0,2.0,gauteng,johannesburg,rosebank-and-parktown,melrose,T4427346,2024-03-07
3 Bed Apartment in Killarney,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/killarney/T4457297,Sold,Apartment,"{'Floor Area': '148 m²', 'Rates': 'R 1726', 'Levy': 'R 3137'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '3', 'Dining Areas': '1', 'Lounges': '1', 'Balcony': '✔', 'Pet Friendly': '✔', 'Staff Quarters': '✔'}",148,0,1726,3137,3.0,2.0,gauteng,johannesburg,rosebank-and-parktown,killarney,T4457297,2024-03-07
2 Bed Apartment in Craighall Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/craighall-park/10-one-grosvenor/1-grosvenor-avenue/T4522937,Sold,Apartment,"{'Floor Area': '110 m²', 'Rates': 'R 1600', 'Levy': 'R 3844'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '1', 'Dining Areas': '1', 'Lounges': '1', 'Balcony': '✔', 'Furnished': '✔', 'Kitchen': '✔'}",110,0,1600,3844,2.0,2.0,gauteng,johannesburg,rosebank-and-parktown,craighall-park,T4522937,2024-03-07
3 Bed Townhouse in Oaklands,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/oaklands/T3904294,Sold,Townhouse,"{'Floor Area': '160 m²', 'Levy': 'R 4124'}","{'Bedrooms': '3', 'Bathrooms': '2.5', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Security Post': '✔'}",160,0,0,4124,3.0,2.5,gauteng,johannesburg,rosebank-and-parktown,oaklands,T3904294,2024-03-07
3 Bed Apartment in Killarney,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/killarney/15-beverley-heights/4-riviera-rd/T3983124,Sold,Apartment,{'Floor Area': '159 m²'},"{'Bedrooms': '3', 'Bathrooms': '2', 'Garages': '2', 'Garden': '✔', 'Staff Quarters': '✔'}",159,0,0,0,3.0,2.0,gauteng,johannesburg,rosebank-and-parktown,killarney,T3983124,2024-03-07
2 Bed House in Magaliessig,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/50-troupant-avenue/T4484648,Sold,House,"{'Floor Area': '210 m²', 'Land Area': '332 m²', 'Levy': 'R 1550'}","{'Bedrooms': '2', 'Bathrooms': '2.5', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔', 'Study': '✔'}",210,332,0,1550,2.0,2.5,gauteng,johannesburg,sandton-and-bryanston-north,magaliessig,T4484648,2024-03-07
3 Bed Townhouse in Rivonia,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/rivonia/T4427775,Sold,Townhouse,"{'Floor Area': '220 m²', 'Rates': 'R 1937', 'Levy': 'R 3344'}","{'Bedrooms': '3', 'Bathrooms': '2.5', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",220,0,1937,3344,3.0,2.5,gauteng,johannesburg,sandton-and-bryanston-north,rivonia,T4427775,2024-03-07
3 Bed Townhouse in Morningside Manor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/morningside-manor/T4311197,Sold,Townhouse,"{'Floor Area': '161 m²', 'Rates': 'R 1561', 'Levy': 'R 3363'}","{'Bedrooms': '3', 'Bathrooms': '2.5', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Staff Quarters': '✔'}",161,0,1561,3363,3.0,2.5,gauteng,johannesburg,sandton-and-bryanston-north,morningside-manor,T4311197,2024-03-07
3 Bed Apartment in Hyde Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/24-schipol/6th-street/T4364507,Sold,Apartment,"{'Floor Area': '171 m²', 'Rates': 'R 2353', 'Levy': 'R 6000'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Pool': '✔', 'Security Post': '✔', 'Study': '✔'}",171,0,2353,6000,3.0,2.0,gauteng,johannesburg,sandton-and-bryanston-north,hyde-park,T4364507,2024-03-07
1 Bed Apartment in Morningside,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/morningside/portobello-place/48-french-lane/T4424475,Sold,Apartment,"{'Floor Area': '61 m²', 'Rates': 'R 403', 'Levy': 'R 1733'}","{'Bedrooms': '1', 'Bathrooms': '1', 'Covered Parkings': '1', 'Balcony': '✔', 'BIC': '✔', 'Family Tv Room': '✔', 'Kitchen': '✔', 'Pool': '✔'}",61,0,403,1733,1.0,1.0,gauteng,johannesburg,sandton-and-bryanston-north,morningside,T4424475,2024-03-07
2 Bed Duplex in Buccleuch,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/buccleuch/T4222210,Sold,Duplex,"{'Floor Area': '59 m²', 'Land Area': '1.9 ha', 'Rates': 'R 457', 'Levy': 'R 1500'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Pool': '✔'}",59,19,457,1500,2.0,1.0,gauteng,johannesburg,sandton-and-bryanston-north,buccleuch,T4222210,2024-03-07
3 Bed Townhouse in Morningside,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/morningside/5-valleylodge/2-palala-close/T4205647,Sold,Townhouse,"{'Floor Area': '137 m²', 'Rates': 'R 414', 'Levy': 'R 4034'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '1', 'En-suite': '1', 'Garages': '1', 'Lounges': '2', 'Access Gate': '✔', 'Alarm': '✔', 'BIC': '✔', 'Entrance Hall': '✔', 'Family Tv Room': '✔', 'Garden': '✔', 'Intercom': '✔', 'Kitchen': '✔'}",137,0,414,4034,3.0,2.0,gauteng,johannesburg,sandton-and-bryanston-north,morningside,T4205647,2024-03-07
5 Bed House in Buccleuch,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/buccleuch/T3977904,Sold,House,"{'Floor Area': '372 m²', 'Rates': 'R 701'}","{'Bedrooms': '5', 'Bathrooms': '3', 'Dining Areas': '1', 'En-suite': '2', 'Garages': '1', 'Lounges': '1', 'Open Parkings': '3', 'Access Gate': '✔', 'Air Con': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Family Tv Room': '✔', 'Fenced': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Intercom': '✔', 'Kitchen': '✔', 'Pantry': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Scullery': '✔', 'Staff Quarters': '✔', 'Storage': '✔'}",372,0,701,0,5.0,3.0,gauteng,johannesburg,sandton-and-bryanston-north,buccleuch,T3977904,2024-03-07
3 Bed Townhouse in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4392695,Sold,Townhouse,"{'Floor Area': '141 m²', 'Rates': 'R 1742', 'Levy': 'R 3300'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Pantry': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",141,0,1742,3300,3.0,2.0,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T4392695,2024-03-07
3 Bed Townhouse in Morningside,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/morningside/60-murray-avenue/T4478491,Sold,Townhouse,"{'Land Area': '190 m²', 'Rates': 'R 920', 'Levy': 'R 1900'}","{'Bedrooms': '3', 'Bathrooms': '3', 'Covered Parkings': '2', 'Garages': '1', 'Lounges': '2', 'Garden': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",0,190,920,1900,3.0,3.0,gauteng,johannesburg,sandton-and-bryanston-north,morningside,T4478491,2024-03-07
